shape,i,j,x,y,z,ux,uy,uz
1.0,16.0,2.0,0.06689246190843257,2.8951706892935642,0.5,-2.9626913068484463e-6,0.0001282670288115776,-0.0003668677414633904
1.0,17.0,2.0,0.0310574713394014,2.859335698724533,0.5,-2.8928229118686025e-6,0.00012820247936096979,-0.00035786908760684916
1.0,18.0,2.0,0.008042961088223777,2.8141698042120584,0.5,-2.805915499450548e-6,0.00012816230890767822,-0.0003464059790801443
1.0,19.0,2.0,0.0,2.7612108185127324,0.5,-2.7055280519077224e-6,0.00012815093829784952,-0.00033286364840307947
1.0,20.0,2.0,0.0001140803164827453,2.113614080316483,0.5,-1.4317923113382441e-6,0.00012818402839515205,-0.00016691461183847872
1.0,21.0,2.0,0.0001140803164827453,1.4631140803164828,0.5,-7.218855741977269e-8,0.00012819421823902818,-4.004660988471241e-7
1.0,22.0,2.0,0.0001140803164827453,0.8126140803164827,0.5,1.2971369945140567e-6,0.00012818447489249338,0.00016611080760104072
1.0,23.0,2.0,0.0,0.16501734212023322,0.5,2.5991595086819264e-6,0.0001281518985818754,0.000332051463511443
1.0,24.0,2.0,0.008042961088223777,0.11205835642090678,0.5,2.702599499073971e-6,0.0001281637800740484,0.0003455945606001966
1.0,25.0,2.0,0.0310574713394014,0.06689246190843257,0.5,2.7922100637318207e-6,0.00012820537628650147,0.00035706150933738297
1.0,26.0,2.0,0.06689246190843257,0.0310574713394014,0.5,2.864284206368257e-6,0.000128272187970151,0.00036606648842928206
1.0,27.0,2.0,0.11205835642090678,0.008042961088223777,0.5,2.9117971575697063e-6,0.00012835728660239606,0.0003717327708270264
1.0,28.0,2.0,0.16501734212023322,0.0,0.5,2.930790204864342e-6,0.00012845798314395005,0.0003735165110978986
1.0,29.0,2.0,0.8126140803164827,0.0001140803164827453,0.5,2.9617930561076854e-6,0.00012955840556331275,0.0003701916242238582
1.0,30.0,2.0,1.4631140803164828,0.0001140803164827453,0.5,2.9742601585059554e-6,0.00013026576426096776,0.00036711235820051754
1.0,31.0,2.0,2.113614080316483,0.0001140803164827453,0.5,2.9700715726998766e-6,0.00013060320088752474,0.00036411641978396155
1.0,32.0,2.0,2.7612108185127324,0.0,0.5,2.9526350911951e-6,0.00013065482439302283,0.00036109573046249656
1.0,33.0,2.0,2.814169804212059,0.008042961088223777,0.5,2.9507440111090907e-6,0.00013065626621542174,0.000358736969847733
1.0,34.0,2.0,2.859335698724533,0.0310574713394014,0.5,2.948465028644742e-6,0.00013065727119999977,0.0003525065361071894
1.0,35.0,2.0,2.8951706892935642,0.06689246190843257,0.5,2.9453507412251195e-6,0.00013065779297265104,0.00034298084772822865
1.0,36.0,2.0,2.918185199544742,0.11205835642090678,0.5,2.941641275738078e-6,0.00013065737492996254,0.0003310928195128956
1.0,37.0,2.0,2.9262281606329656,0.16501734212023322,0.5,2.9383849457933895e-6,0.0001306554096258545,0.00031725786318017544
1.0,38.0,2.0,2.926114080316483,0.29986408031648293,0.5,2.932839725754395e-6,0.00013064748067988653,0.00028213133740426926
1.0,39.0,2.0,2.926114080316483,0.43761408031648275,0.5,2.927837669379908e-6,0.00013063739228461263,0.00024622692315265284
1.0,40.0,2.0,2.926114080316483,0.5753640803164828,0.5,2.922996186720207e-6,0.00013062501196395504,0.00021029529234228882
1.0,41.0,2.0,2.926114080316483,0.7131140803164828,0.5,2.918458162345122e-6,0.00013060757922172197,0.00017435486708087047
2.0,1.0,2.0,5.9261140803164825,2.213114080316483,0.5,-1.5277422587352796e-6,0.0001393493537570187,-0.0001545755027057254
2.0,2.0,2.0,5.9261140803164825,2.350864080316483,0.5,-1.918572419015252e-6,0.00013934496781906497,-0.00019296185423858854
2.0,3.0,2.0,5.9261140803164825,2.488614080316483,0.5,-2.3096447256558714e-6,0.00013933986949034983,-0.00023138112486803368
2.0,4.0,2.0,5.9261140803164825,2.626364080316483,0.5,-2.7001142091345867e-6,0.0001393369721932773,-0.0002698065348527102
2.0,5.0,2.0,5.926228160632966,2.7612108185127324,0.5,-3.0810397840818523e-6,0.0001393369284738373,-0.00030742107768145876
2.0,6.0,2.0,5.918185199544742,2.8141698042120584,0.5,-3.2306608880193816e-6,0.00013931463109942755,-0.0003222415479656147
2.0,7.0,2.0,5.895170689293565,2.859335698724533,0.5,-3.3583957293809763e-6,0.0001392501802378908,-0.0003349846241267396
2.0,8.0,2.0,5.859335698724533,2.8951706892935642,0.5,-3.4596794825148965e-6,0.00013914979537005926,-0.0003452138352026412
2.0,9.0,2.0,5.814169804212058,2.918185199544742,0.5,-3.5246508961762943e-6,0.00013902377845866165,-0.00035193924282654024
2.0,10.0,2.0,5.7612108185127315,2.9262281606329656,0.5,-3.5475039235915147e-6,0.00013887888782595917,-0.000354557195523756
2.0,11.0,2.0,5.1136140803164825,2.926114080316483,0.5,-3.546760794892052e-6,0.0001371370968351671,-0.00035918399253054897
2.0,12.0,2.0,4.463114080316483,2.926114080316483,0.5,-3.5198043662374196e-6,0.00013526966367022786,-0.00036404048276411345
2.0,13.0,2.0,3.8126140803164827,2.926114080316483,0.5,-3.464101749570488e-6,0.00013335571179050695,-0.0003693683013224248
2.0,14.0,2.0,3.1650173421202332,2.9262281606329656,0.5,-3.3780140195449867e-6,0.00013146629765265725,-0.0003754201397584233
2.0,15.0,2.0,3.112058356420907,2.918185199544742,0.5,-3.347115269270344e-6,0.00013132184202302376,-0.0003738384770676456
2.0,16.0,2.0,3.0668924619084326,2.8951706892935642,0.5,-3.277162828093269e-6,0.00013120393580799854,-0.00036827548589604545
2.0,17.0,2.0,3.0310574713394014,2.859335698724533,0.5,-3.176137164524309e-6,0.0001311155097043619,-0.0003592910231662502
2.0,18.0,2.0,3.0080429610882238,2.8141698042120584,0.5,-3.0551919833543535e-6,0.00013106353308170291,-0.0003477807682048875
2.0,19.0,2.0,3.0,2.7612108185127324,0.5,-2.9195018665194785e-6,0.00013105172282489171,-0.00033416643728181644
2.0,20.0,2.0,3.0001140803164827,2.113614080316483,0.5,-1.4144289318904256e-6,0.00013113074269019835,-0.00016746664734400423
2.0,21.0,2.0,3.0001140803164827,1.4631140803164828,0.5,-1.8038768828810058e-8,0.00013115549508995085,-4.620984663219362e-7
2.0,22.0,2.0,3.0001140803164827,0.8126140803164827,0.5,1.367110981386709e-6,0.00013112841131293068,0.0001665452714576966
2.0,23.0,2.0,3.0,0.16501734212023322,0.5,2.8421581258232268e-6,0.00013104849168899655,0.0003332505443332718
2.0,24.0,2.0,3.0080429610882238,0.11205835642090678,0.5,2.9745773060043333e-6,0.00013105951067186083,0.00034687161852944186
2.0,25.0,2.0,3.0310574713394014,0.06689246190843257,0.5,3.092767865534926e-6,0.00013111002936214237,0.0003583805584260831
2.0,26.0,2.0,3.0668924619084326,0.0310574713394014,0.5,3.1913097699640315e-6,0.00013119617800098844,0.00036736992351999267
2.0,27.0,2.0,3.112058356420907,0.008042961088223777,0.5,3.259511463801772e-6,0.0001313108548961899,0.0003729440151090525
2.0,28.0,2.0,3.1650173421202332,0.0,0.5,3.289889516206421e-6,0.00013145200991661953,0.00037453575927741796
2.0,29.0,2.0,3.8126140803164827,0.0001140803164827453,0.5,3.375284573620988e-6,0.00013331623133924788,0.0003686091551891073
2.0,30.0,2.0,4.463114080316483,0.0001140803164827453,0.5,3.4294431047455082e-6,0.00013522643293016444,0.00036340543042437016
2.0,31.0,2.0,5.1136140803164825,0.0001140803164827453,0.5,3.455228047920177e-6,0.00013710513013209203,0.0003586701618705164
2.0,32.0,2.0,5.761210818512732,0.0,0.5,3.455498693000703e-6,0.00013886685173980092,0.00035416267285161274
2.0,33.0,2.0,5.814169804212058,0.008042961088223777,0.5,3.432320006157592e-6,0.0001390138340785113,0.00035155467240482563
2.0,34.0,2.0,5.859335698724533,0.0310574713394014,0.5,3.366382291946946e-6,0.00013914173317606184,0.00034483808365123154
2.0,35.0,2.0,5.895170689293565,0.06689246190843257,0.5,3.263548083879973e-6,0.00013924365983616457,0.0003346161536224678
2.0,36.0,2.0,5.918185199544742,0.11205835642090678,0.5,3.1338141900294865e-6,0.0001393091230930343,0.0003218780414252948
2.0,37.0,2.0,5.926228160632966,0.16501734212023322,0.5,2.981810426709629e-6,0.00013933177772436402,0.00030705970515019864
2.0,38.0,2.0,5.9261140803164825,0.29986408031648293,0.5,2.594687387522614e-6,0.00013933181237041087,0.0002694464702588218
2.0,39.0,2.0,5.9261140803164825,0.43761408031648275,0.5,2.1977618801708408e-6,0.00013933471404205825,0.00023102241648964914
2.0,40.0,2.0,5.9261140803164825,0.5753640803164828,0.5,1.800187984105335e-6,0.00013933982082153811,0.00019260451201123894
2.0,41.0,2.0,5.9261140803164825,0.7131140803164828,0.5,1.402874647787166e-6,0.0001393442181402324,0.0001542195462642349
1.0,1.0,3.0,2.926114080316483,2.213114080316483,1.0,-6.039644391662554e-6,0.00026071125372599486,-0.0001751783831239457
1.0,2.0,3.0,2.926114080316483,2.350864080316483,1.0,-6.041765317015834e-6,0.0002607407205919568,-0.00021105039196585564
1.0,3.0,3.0,2.926114080316483,2.488614080316483,1.0,-6.045392211452932e-6,0.00026076737064478414,-0.0002468872148246799
1.0,4.0,3.0,2.926114080316483,2.626364080316483,1.0,-6.0491682058762295e-6,0.00026078952529043413,-0.0002827033528369454
1.0,5.0,3.0,2.9262281606329656,2.7612108185127324,1.0,-6.0522757206340885e-6,0.00026080698356406335,-0.0003177446927207969
1.0,6.0,3.0,2.918185199544742,2.8141698042120584,1.0,-6.054383375081967e-6,0.0002608126332147866,-0.00033154727446905124
1.0,7.0,3.0,2.8951706892935642,2.859335698724533,1.0,-6.057226324297328e-6,0.000260817342852022,-0.00034341563337856717
1.0,8.0,3.0,2.859335698724533,2.8951706892935642,1.0,-6.060603458786784e-6,0.0002608204539235291,-0.00035292272439006224
1.0,9.0,3.0,2.814169804212059,2.918185199544742,1.0,-6.064188780019042e-6,0.00026082275263859003,-0.0003591397574892077
1.0,10.0,3.0,2.761210818512732,2.9262281606329656,1.0,-6.067921195632536e-6,0.0002608265524497368,-0.00036150156461756496
1.0,11.0,3.0,2.113614080316483,2.926114080316483,1.0,-6.102460435089856e-6,0.0002607977019715577,-0.000364599362780426
1.0,12.0,3.0,1.4631140803164828,2.926114080316483,1.0,-6.108724746889588e-6,0.00026025089728204707,-0.0003676512189288254
1.0,13.0,3.0,0.8126140803164827,2.926114080316483,1.0,-6.081084639729234e-6,0.00025894177501425096,-0.00037077496733790486
1.0,14.0,3.0,0.16501734212023322,2.9262281606329656,1.0,-6.016824326136418e-6,0.00025684801157816324,-0.0003741363705881952
1.0,15.0,3.0,0.11205835642090678,2.918185199544742,1.0,-5.980518501428127e-6,0.0002566552303822731,-0.00037235924210329813
1.0,16.0,3.0,0.06689246190843257,2.8951706892935642,1.0,-5.889883831178566e-6,0.00025649189579482414,-0.00036669924205410165
1.0,17.0,3.0,0.0310574713394014,2.859335698724533,1.0,-5.752795863919402e-6,0.00025636423332571506,-0.0003576999421696938
1.0,18.0,3.0,0.008042961088223777,2.8141698042120584,1.0,-5.582195474388945e-6,0.00025628482530068745,-0.0003462393532507431
1.0,19.0,3.0,0.0,2.7612108185127324,1.0,-5.383216318951268e-6,0.000256261624663105,-0.00033270312897256977
1.0,20.0,3.0,0.0001140803164827453,2.113614080316483,1.0,-2.8407677922204823e-6,0.00025632388934522575,-0.00016683207337291067
1.0,21.0,3.0,0.0001140803164827453,1.4631140803164828,1.0,-1.404984367146009e-7,0.0002563448802831192,-3.994546067204004e-7
1.0,22.0,3.0,0.0001140803164827453,0.8126140803164827,1.0,2.5776474419797094e-6,0.00025632473325077514,0.00016603036623172564
1.0,23.0,3.0,0.0,0.16501734212023322,1.0,5.172802020900433e-6,0.0002562635021975274,0.00033189318675167634
1.0,24.0,3.0,0.008042961088223777,0.11205835642090678,1.0,5.377505790675437e-6,0.0002562876700864972,0.0003454301265101457
1.0,25.0,3.0,0.0310574713394014,0.06689246190843257,1.0,5.553159126672127e-6,0.0002563697516014112,0.0003568944208006039
1.0,26.0,3.0,0.06689246190843257,0.0310574713394014,1.0,5.694382516860071e-6,0.00025650166445538857,0.00036589986183015915
1.0,27.0,3.0,0.11205835642090678,0.008042961088223777,1.0,5.787740492297142e-6,0.00025667050486146326,0.00037156766286641324
1.0,28.0,3.0,0.16501734212023322,0.0,1.0,5.824986179021302e-6,0.00025686993259455167,0.0003733537682868491
1.0,29.0,3.0,0.8126140803164827,0.0001140803164827453,1.0,5.888928342821945e-6,0.0002590585325682871,0.00037009912677057053
1.0,30.0,3.0,1.4631140803164828,0.0001140803164827453,1.0,5.917284726574546e-6,0.0002604675357352931,0.0003670840992917038
1.0,31.0,3.0,2.113614080316483,0.0001140803164827453,1.0,5.912748920548765e-6,0.0002611000174939026,0.00036414765036877375
1.0,32.0,3.0,2.7612108185127324,0.0,1.0,5.881227049334747e-6,0.0002611949888463492,0.0003611763897979137
1.0,33.0,3.0,2.814169804212059,0.008042961088223777,1.0,5.877019324111885e-6,0.00026119619616757936,0.00035882274817166987
1.0,34.0,3.0,2.859335698724533,0.0310574713394014,1.0,5.8714115808781736e-6,0.0002611981521686177,0.00035260574945696397
1.0,35.0,3.0,2.8951706892935642,0.06689246190843257,1.0,5.864321702630813e-6,0.00026119908844280873,0.0003430957087537234
1.0,36.0,3.0,2.918185199544742,0.11205835642090678,1.0,5.856754056481029e-6,0.0002611973862208423,0.0003312209250938551
1.0,37.0,3.0,2.9262281606329656,0.16501734212023322,1.0,5.849441296052048e-6,0.00026119236605887705,0.0003173978843657565
1.0,38.0,3.0,2.926114080316483,0.29986408031648293,1.0,5.833018909105074e-6,0.0002611746551890269,0.0002823148114056064
1.0,39.0,3.0,2.926114080316483,0.43761408031648275,1.0,5.815556418216681e-6,0.00026115193172439956,0.00024645330361007
1.0,40.0,3.0,2.926114080316483,0.5753640803164828,1.0,5.798128118090304e-6,0.00026112404980105066,0.0002105702065366818
1.0,41.0,3.0,2.926114080316483,0.7131140803164828,1.0,5.782127316388667e-6,0.00026109287397691296,0.0001746511385164547
2.0,1.0,3.0,5.9261140803164825,2.213114080316483,1.0,-2.8979428583470693e-6,0.00027877152902651555,-0.00015443128548379284
