shape,i,j,x,y,z,ux,uy,uz
1.0,1.0,1.0,2.926114080316483,2.213114080316483,0.0,0.0,0.0,-0.0015317153894961375
1.0,2.0,1.0,2.926114080316483,2.350864080316483,0.0,0.0,0.0,-0.0018469035325189842
1.0,3.0,1.0,2.926114080316483,2.488614080316483,0.0,0.0,0.0,-0.00216182522011599
1.0,4.0,1.0,2.926114080316483,2.626364080316483,0.0,0.0,0.0,-0.002476516422962667
1.0,5.0,1.0,2.9262281606329656,2.7612108185127324,0.0,0.0,0.0,-0.002784393286354302
1.0,6.0,1.0,2.918185199544742,2.8141698042120584,0.0,0.0,0.0,-0.002905499194325652
1.0,7.0,1.0,2.8951706892935642,2.859335698724533,0.0,0.0,0.0,-0.0030093294933627866
1.0,8.0,1.0,2.859335698724533,2.8951706892935642,0.0,0.0,0.0,-0.003092233229744959
1.0,9.0,1.0,2.814169804212059,2.918185199544742,0.0,0.0,0.0,-0.0031461165315229437
1.0,10.0,1.0,2.761210818512732,2.9262281606329656,0.0,0.0,0.0,-0.0031660254799513684
1.0,11.0,1.0,2.113614080316483,2.926114080316483,0.0,0.0,0.0,-0.0031837781793583615
1.0,12.0,1.0,1.4631140803164828,2.926114080316483,0.0,0.0,0.0,-0.0032013512359617613
1.0,13.0,1.0,0.8126140803164827,2.926114080316483,0.0,0.0,0.0,-0.003219684021777227
1.0,14.0,1.0,0.16501734212023322,2.9262281606329656,0.0,0.0,0.0,-0.003240089917329165
1.0,15.0,1.0,0.11205835642090678,2.918185199544742,0.0,0.0,0.0,-0.003223996566165877
1.0,16.0,1.0,0.06689246190843257,2.8951706892935642,0.0,0.0,0.0,-0.003174426101722994
1.0,17.0,1.0,0.0310574713394014,2.859335698724533,0.0,0.0,0.0,-0.003096097037149331
1.0,18.0,1.0,0.008042961088223777,2.8141698042120584,0.0,0.0,0.0,-0.0029966415554790993
1.0,19.0,1.0,0.0,2.7612108185127324,0.0,0.0,0.0,-0.0028794173911553256
1.0,20.0,1.0,0.0001140803164827453,2.113614080316483,0.0,0.0,0.0,-0.001444114214940613
1.0,21.0,1.0,0.0001140803164827453,1.4631140803164828,0.0,0.0,0.0,-3.839770981755419e-6
1.0,22.0,1.0,0.0001140803164827453,0.8126140803164827,0.0,0.0,0.0,0.0014364204721743332
1.0,23.0,1.0,0.0,0.16501734212023322,0.0,0.0,0.0,0.00287168363349862
1.0,24.0,1.0,0.008042961088223777,0.11205835642090678,0.0,0.0,0.0,0.0029889171918892443
1.0,25.0,1.0,0.0310574713394014,0.06689246190843257,0.0,0.0,0.0,0.003088407611475663
1.0,26.0,1.0,0.06689246190843257,0.0310574713394014,0.0,0.0,0.0,0.003166793326624236
1.0,27.0,1.0,0.11205835642090678,0.008042961088223777,0.0,0.0,0.0,0.003216436232895582
1.0,28.0,1.0,0.16501734212023322,0.0,0.0,0.0,0.0,0.003232614895461722
1.0,29.0,1.0,0.8126140803164827,0.0001140803164827453,0.0,0.0,0.0,0.003213246936483369
1.0,30.0,1.0,1.4631140803164828,0.0001140803164827453,0.0,0.0,0.0,0.0031959578273509496
1.0,31.0,1.0,2.113614080316483,0.0001140803164827453,0.0,0.0,0.0,0.0031794435244475922
1.0,32.0,1.0,2.7612108185127324,0.0,0.0,0.0,0.0,0.0031627677988271896
1.0,33.0,1.0,2.814169804212059,0.008042961088223777,0.0,0.0,0.0,0.0031429453734405535
1.0,34.0,1.0,2.859335698724533,0.0310574713394014,0.0,0.0,0.0,0.003089127132170391
1.0,35.0,1.0,2.8951706892935642,0.06689246190843257,0.0,0.0,0.0,0.0030062979216413615
1.0,36.0,1.0,2.918185199544742,0.11205835642090678,0.0,0.0,0.0,0.002902526653109863
1.0,37.0,1.0,2.9262281606329656,0.16501734212023322,0.0,0.0,0.0,0.002781397446459527
1.0,38.0,1.0,2.926114080316483,0.29986408031648293,0.0,0.0,0.0,0.0024735349866327845
1.0,39.0,1.0,2.926114080316483,0.43761408031648275,0.0,0.0,0.0,0.0021588398041801657
1.0,40.0,1.0,2.926114080316483,0.5753640803164828,0.0,0.0,0.0,0.0018439156003670304
1.0,41.0,1.0,2.926114080316483,0.7131140803164828,0.0,0.0,0.0,0.0015287302280544443
2.0,1.0,1.0,5.9261140803164825,2.213114080316483,0.0,0.0,0.0,-0.0014652256822278902
2.0,2.0,1.0,5.9261140803164825,2.350864080316483,0.0,0.0,0.0,-0.0017907360344268394
2.0,3.0,1.0,5.9261140803164825,2.488614080316483,0.0,0.0,0.0,-0.002116083940315336
2.0,4.0,1.0,5.9261140803164825,2.626364080316483,0.0,0.0,0.0,-0.002441326245741044
2.0,5.0,1.0,5.926228160632966,2.7612108185127324,0.0,0.0,0.0,-0.00275967197696579
2.0,6.0,1.0,5.918185199544742,2.8141698042120584,0.0,0.0,0.0,-0.002884964965391959
2.0,7.0,1.0,5.895170689293565,2.859335698724533,0.0,0.0,0.0,-0.002992368408901002
2.0,8.0,1.0,5.859335698724533,2.8951706892935642,0.0,0.0,0.0,-0.003078188717678542
2.0,9.0,1.0,5.814169804212058,2.918185199544742,0.0,0.0,0.0,-0.0031340760440140966
2.0,10.0,1.0,5.7612108185127315,2.9262281606329656,0.0,0.0,0.0,-0.0031549194108368263
2.0,11.0,1.0,5.1136140803164825,2.926114080316483,0.0,0.0,0.0,-0.0031791202174894524
2.0,12.0,1.0,4.463114080316483,2.926114080316483,0.0,0.0,0.0,-0.003207479305590647
2.0,13.0,1.0,3.8126140803164827,2.926114080316483,0.0,0.0,0.0,-0.0032412568297915606
2.0,14.0,1.0,3.1650173421202332,2.9262281606329656,0.0,0.0,0.0,-0.0032819622838648555
2.0,15.0,1.0,3.112058356420907,2.918185199544742,0.0,0.0,0.0,-0.0032671874280654173
2.0,16.0,1.0,3.0668924619084326,2.8951706892935642,0.0,0.0,0.0,-0.003217738582230328
2.0,17.0,1.0,3.0310574713394014,2.859335698724533,0.0,0.0,0.0,-0.0031386451607607253
2.0,18.0,1.0,3.0080429610882238,2.8141698042120584,0.0,0.0,0.0,-0.003037791073012764
2.0,19.0,1.0,3.0,2.7612108185127324,0.0,0.0,0.0,-0.0029186618502355793
2.0,20.0,1.0,3.0001140803164827,2.113614080316483,0.0,0.0,0.0,-0.0014627342831941925
2.0,21.0,1.0,3.0001140803164827,1.4631140803164828,0.0,0.0,0.0,-4.327257288390845e-6
2.0,22.0,1.0,3.0001140803164827,0.8126140803164827,0.0,0.0,0.0,0.0014541077648838206
2.0,23.0,1.0,3.0,0.16501734212023322,0.0,0.0,0.0,0.0029101147149268435
2.0,24.0,1.0,3.0080429610882238,0.11205835642090678,0.0,0.0,0.0,0.0030292207974430747
2.0,25.0,1.0,3.0310574713394014,0.06689246190843257,0.0,0.0,0.0,0.003130167248071132
2.0,26.0,1.0,3.0668924619084326,0.0310574713394014,0.0,0.0,0.0,0.003209346336298265
2.0,27.0,1.0,3.112058356420907,0.008042961088223777,0.0,0.0,0.0,0.0032588552980279866
2.0,28.0,1.0,3.1650173421202332,0.0,0.0,0.0,0.0,0.003273724898347777
2.0,29.0,1.0,3.8126140803164827,0.0001140803164827453,0.0,0.0,0.0,0.003234205839392763
2.0,30.0,1.0,4.463114080316483,0.0001140803164827453,0.0,0.0,0.0,0.0032015881997314866
2.0,31.0,1.0,5.1136140803164825,0.0001140803164827453,0.0,0.0,0.0,0.003174356954059447
2.0,32.0,1.0,5.761210818512732,0.0,0.0,0.0,0.0,0.00315125807906562
2.0,33.0,1.0,5.814169804212058,0.008042961088223777,0.0,0.0,0.0,0.0031305044630011293
2.0,34.0,1.0,5.859335698724533,0.0310574713394014,0.0,0.0,0.0,0.0030746936088327645
2.0,35.0,1.0,5.895170689293565,0.06689246190843257,0.0,0.0,0.0,0.0029889338605058797
2.0,36.0,1.0,5.918185199544742,0.11205835642090678,0.0,0.0,0.0,0.002881569165253029
2.0,37.0,1.0,5.926228160632966,0.16501734212023322,0.0,0.0,0.0,0.0027562894420686546
2.0,38.0,1.0,5.9261140803164825,0.29986408031648293,0.0,0.0,0.0,0.002437942475059036
2.0,39.0,1.0,5.9261140803164825,0.43761408031648275,0.0,0.0,0.0,0.0021126993348129226
2.0,40.0,1.0,5.9261140803164825,0.5753640803164828,0.0,0.0,0.0,0.0017873509161233777
2.0,41.0,1.0,5.9261140803164825,0.7131140803164828,0.0,0.0,0.0,0.0014618403792233097
1.0,1.0,2.0,2.926114080316483,2.213114080316483,0.5,-9.725381401314276e-6,0.0011444522886654362,-0.0015324389018703981
1.0,2.0,2.0,2.926114080316483,2.350864080316483,0.5,-1.1433401480562497e-5,0.0011444522886654362,-0.0018475308001525703
1.0,3.0,2.0,2.926114080316483,2.488614080316483,0.5,-1.3141421559810717e-5,0.0011444522886654362,-0.0021623639710486513
1.0,4.0,2.0,2.926114080316483,2.626364080316483,0.5,-1.4849441639058938e-5,0.0011444522886654362,-0.0024769577649087627
1.0,5.0,2.0,2.9262281606329656,2.7612108185127324,0.5,-1.652146295637525e-5,0.0011444537031951726,-0.002784729463861665
1.0,6.0,2.0,2.918185199544742,2.8141698042120584,0.5,-1.7178123652934728e-5,0.0011443539751440997,-0.0029058534159973385
1.0,7.0,2.0,2.8951706892935642,2.859335698724533,0.5,-1.7738154540227022e-5,0.0011440686085697036,-0.003009601321670028
1.0,8.0,2.0,2.859335698724533,2.8951706892935642,0.5,-1.818248763228928e-5,0.0011436242754776413,-0.003092455151662985
1.0,9.0,2.0,2.814169804212059,2.918185199544742,0.5,-1.8467854206685472e-5,0.001143064244590349,-0.003146334767061794
1.0,10.0,2.0,2.761210818512732,2.9262281606329656,0.5,-1.8567582257758417e-5,0.0011424075838937895,-0.0031662295162743167
1.0,11.0,2.0,2.113614080316483,2.926114080316483,0.5,-1.8566167728021943e-5,0.0011343777600673296,-0.0031838349291771553
1.0,12.0,2.0,1.4631140803164828,2.926114080316483,0.5,-1.8566167728021943e-5,0.0011263119374789379,-0.003201271362540025
1.0,13.0,2.0,0.8126140803164827,2.926114080316483,0.5,-1.8566167728021943e-5,0.0011182461148905461,-0.0032194756160845513
1.0,14.0,2.0,0.16501734212023322,2.9262281606329656,0.5,-1.8567582257758417e-5,0.0011102162910640863,-0.0032397575770771072
1.0,15.0,2.0,0.11205835642090678,2.918185199544742,0.5,-1.8467854206685472e-5,0.0011095596303675268,-0.003223655995543412
1.0,16.0,2.0,0.06689246190843257,2.8951706892935642,0.5,-1.818248763228928e-5,0.0011089995994802344,-0.0031740825293008514
1.0,17.0,2.0,0.0310574713394014,2.859335698724533,0.5,-1.7738154540227022e-5,0.0011085552663881722,-0.0030957559060682807
1.0,18.0,2.0,0.008042961088223777,2.8141698042120584,0.5,-1.7178123652934728e-5,0.001108269899813776,-0.002996307416276825
1.0,19.0,2.0,0.0,2.7612108185127324,0.5,-1.652146295637525e-5,0.0011081701717627031,-0.0028790952573822808
1.0,20.0,2.0,0.0001140803164827453,2.113614080316483,0.5,-8.491639129915381e-6,0.0011081715862924395,-0.0014439553341750685
1.0,21.0,2.0,0.0001140803164827453,1.4631140803164828,0.5,-4.2581654152360526e-7,0.0011081715862924395,-3.838278805250161e-6
1.0,22.0,2.0,0.0001140803164827453,0.8126140803164827,0.5,7.64000604686817e-6,0.0011081715862924395,0.001436264431054988
1.0,23.0,2.0,0.0,0.16501734212023322,0.5,1.5669829873328038e-5,0.0011081701717627031,0.0028713638067867807
1.0,24.0,2.0,0.008042961088223777,0.11205835642090678,0.5,1.6326490569887524e-5,0.001108269899813776,0.002988585219872218
1.0,25.0,2.0,0.0310574713394014,0.06689246190843257,0.5,1.6886521457179812e-5,0.0011085552663881722,0.0030880685510453407
1.0,26.0,2.0,0.06689246190843257,0.0310574713394014,0.5,1.733085454924207e-5,0.0011089995994802344,0.003166451755875316
1.0,27.0,2.0,0.11205835642090678,0.008042961088223777,0.5,1.7616221123638262e-5,0.0011095596303675268,0.003216097571083335
1.0,28.0,2.0,0.16501734212023322,0.0,0.5,1.7715949174711206e-5,0.0011102162910640863,0.003232284330584064
1.0,29.0,2.0,0.8126140803164827,0.0001140803164827453,0.5,1.7714534644974733e-5,0.0011182461148905461,0.0032130385152521804
1.0,30.0,2.0,1.4631140803164828,0.0001140803164827453,0.5,1.7714534644974733e-5,0.0011263119374789379,0.00319587591615281
1.0,31.0,2.0,2.113614080316483,0.0001140803164827453,0.5,1.7714534644974733e-5,0.0011343777600673296,0.003179498248147331
1.0,32.0,2.0,2.7612108185127324,0.0,0.5,1.7715949174711206e-5,0.0011424075838937895,0.0031629678568667273
1.0,33.0,2.0,2.814169804212059,0.008042961088223777,0.5,1.7616221123638262e-5,0.001143064244590349,0.003143164921595878
1.0,34.0,2.0,2.859335698724533,0.0310574713394014,0.5,1.733085454924207e-5,0.0011436242754776413,0.0030893728056330945
1.0,35.0,2.0,2.8951706892935642,0.06689246190843257,0.5,1.6886521457179812e-5,0.0011440686085697036,0.0030065627529562416
1.0,36.0,2.0,2.918185199544742,0.11205835642090678,0.5,1.6326490569887524e-5,0.0011443539751440997,0.0029028297554099915
1.0,37.0,2.0,2.9262281606329656,0.16501734212023322,0.5,1.5669829873328038e-5,0.0011444537031951726,0.0027817606262022683
1.0,38.0,2.0,2.926114080316483,0.29986408031648293,0.5,1.3997808556011724e-5,0.0011444522886654362,0.002473968024971999
1.0,39.0,2.0,2.926114080316483,0.43761408031648275,0.5,1.2289788476763507e-5,0.0011444522886654362,0.002159376505431395
1.0,40.0,2.0,2.926114080316483,0.5753640803164828,0.5,1.0581768397515286e-5,0.0011444522886654362,0.0018445450259589069
1.0,41.0,2.0,2.926114080316483,0.7131140803164828,0.5,8.873748318267066e-6,0.0011444522886654362,0.0015294494110865574
2.0,1.0,2.0,5.9261140803164825,2.213114080316483,0.5,-9.725381401314276e-6,0.0011816505481045988,-0.0014657714350880258
2.0,2.0,2.0,5.9261140803164825,2.350864080316483,0.5,-1.1433401480562497e-5,0.0011816505481045988,-0.0017911281157330613
2.0,3.0,2.0,5.9261140803164825,2.488614080316483,0.5,-1.3141421559810717e-5,0.0011816505481045988,-0.002116321959692909
2.0,4.0,2.0,5.9261140803164825,2.626364080316483,0.5,-1.4849441639058938e-5,0.0011816505481045988,-0.0024414123691865654
2.0,5.0,2.0,5.926228160632966,2.7612108185127324,0.5,-1.652146295637525e-5,0.0011816519626343355,-0.002759610384811069
2.0,6.0,2.0,5.918185199544742,2.8141698042120584,0.5,-1.7178123652934728e-5,0.0011815522345832623,-0.0028848436545752744
2.0,7.0,2.0,5.895170689293565,2.859335698724533,0.5,-1.7738154540227022e-5,0.0011812668680088662,-0.002992193290060919
2.0,8.0,2.0,5.859335698724533,2.8951706892935642,0.5,-1.818248763228928e-5,0.001180822534916804,-0.0030779681530781976
2.0,9.0,2.0,5.814169804212058,2.918185199544742,0.5,-1.8467854206685472e-5,0.0011802625040295118,-0.003133821727217677
2.0,10.0,2.0,5.7612108185127315,2.9262281606329656,0.5,-1.8567582257758417e-5,0.001179605843332952,-0.00315464635264154
